,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
DUSP16.6,1.10E-05,-2.462177641,0.021,0.157,0.022033013,7,DUSP16
TCP1.4,1.11E-05,-0.883834219,0.245,0.417,0.022126173,7,TCP1
CTSA.6,1.15E-05,1.019276657,0.476,0.359,0.023010777,7,CTSA
TSC22D3.5,1.16E-05,-0.506957956,0.72,0.898,0.023274266,7,TSC22D3
RPA3.6,1.43E-05,-1.164481228,0.168,0.326,0.028638444,7,RPA3
SLF1.7,1.45E-05,-1.361887897,0.07,0.227,0.028988172,7,SLF1
OASL.7,1.47E-05,-4.217040471,0.007,0.128,0.029362378,7,OASL
AOAH.7,1.58E-05,0.868653549,0.448,0.313,0.031613883,7,AOAH
KLRK1.7,1.60E-05,-4.938086856,0,0.116,0.031915018,7,KLRK1
ANTXR2.6,1.77E-05,0.825761102,0.224,0.106,0.035350919,7,ANTXR2
TNFSF9.5,1.81E-05,-2.015944239,0.098,0.254,0.036174766,7,TNFSF9
MT-CO2.4,1.85E-05,0.211968445,0.986,0.999,0.037039971,7,MT-CO2
FBLN7.7,1.87E-05,-3.548204324,0.021,0.145,0.037457163,7,FBLN7
AC090152.1.6,1.90E-05,-4.31969391,0.007,0.125,0.037909794,7,AC090152.1
IL12RB2.7,1.97E-05,-2.614896584,0.028,0.159,0.03949889,7,IL12RB2
ATP2B1-AS1.4,2.29E-05,1.18853312,0.266,0.151,0.045874083,7,ATP2B1-AS1
CSF1.6,2.36E-05,-4.281780667,0.007,0.123,0.047216579,7,CSF1
PLEC.5,2.40E-05,0.776262875,0.343,0.197,0.048034644,7,PLEC
KIR2DL4.7,2.40E-05,-6.40845889,0,0.111,0.048049302,7,KIR2DL4
KLF3.6,2.72E-05,0.88757024,0.28,0.153,0.054469781,7,KLF3
SPON2.7,2.74E-05,-2.40744974,0.028,0.156,0.054873524,7,SPON2
AP3M2.5,2.85E-05,-1.902147673,0.063,0.205,0.056950007,7,AP3M2
DZIP3.6,2.92E-05,-2.365090977,0.035,0.165,0.058334113,7,DZIP3
SLC7A5.7,3.04E-05,-2.205788359,0.056,0.191,0.060899858,7,SLC7A5
CKAP2.6,3.12E-05,-1.663942244,0.077,0.223,0.062470338,7,CKAP2
DPP4.5,3.21E-05,-2.962180685,0.021,0.142,0.064153096,7,DPP4
SMS.4,3.27E-05,0.76830043,0.455,0.29,0.065481714,7,SMS
IL6R.7,3.39E-05,0.859527625,0.252,0.131,0.067807393,7,IL6R
IL21R.6,3.54E-05,-1.56903621,0.077,0.223,0.070843422,7,IL21R
TIAM1.7,3.58E-05,0.835826222,0.175,0.079,0.071538963,7,TIAM1
TPI1.7,3.69E-05,-0.454703013,0.692,0.828,0.073702019,7,TPI1
AC103591.3,3.69E-05,1.914242677,0.098,0.035,0.073885911,7,AC103591.3
LMNB1.5,3.73E-05,-1.913150959,0.049,0.183,0.074515812,7,LMNB1
FCRL6.7,4.00E-05,-5.003015236,0,0.106,0.080012402,7,FCRL6
TRGV2.6,4.12E-05,-4.594373808,0.014,0.128,0.082442825,7,TRGV2
JPT1.5,4.15E-05,-0.722506068,0.378,0.526,0.082909787,7,JPT1
TNIP3.7,4.44E-05,-4.154085311,0.014,0.126,0.088758592,7,TNIP3
TRGV3.6,4.72E-05,-2.24977645,0.028,0.148,0.094434917,7,TRGV3
SRGN.5,4.95E-05,-0.111980083,0.86,0.975,0.099099109,7,SRGN
CREM.6,5.03E-05,-1.056108405,0.378,0.524,0.100674866,7,CREM
CENPK.6,5.18E-05,-2.361899764,0.014,0.128,0.103681413,7,CENPK
SLA.7,5.19E-05,-1.025169063,0.35,0.487,0.103848137,7,SLA
NOSIP.4,5.24E-05,-0.840741357,0.427,0.561,0.104805548,7,NOSIP
GPAT3,5.29E-05,1.279437333,0.084,0.027,0.105775754,7,GPAT3
CSGALNACT1.1,5.32E-05,1.673934835,0.084,0.028,0.106428508,7,CSGALNACT1
CXXC5.2,5.98E-05,1.278829011,0.147,0.065,0.11961201,7,CXXC5
MT1X.5,6.34E-05,-0.114433096,0.14,0.313,0.126742687,7,MT1X
ZNRF1.7,6.40E-05,-2.11048766,0.014,0.126,0.128067106,7,ZNRF1
BTG2.4,6.43E-05,-0.711377781,0.706,0.831,0.128570941,7,BTG2
SPINK2.7,6.59E-05,-4.953200353,0,0.101,0.131862181,7,SPINK2
BCAS2.4,7.01E-05,-0.838682078,0.322,0.483,0.140209558,7,BCAS2
APOBEC3H.7,7.17E-05,-3.330063768,0.007,0.112,0.143363111,7,APOBEC3H
FNDC3B.3,7.17E-05,1.342274691,0.126,0.052,0.143485126,7,FNDC3B
DBF4.5,7.40E-05,-1.512071533,0.077,0.213,0.147969709,7,DBF4
LAYN.7,7.68E-05,-5.083366131,0,0.099,0.153540628,7,LAYN
BCL2.6,7.70E-05,-1.18314572,0.154,0.302,0.154066787,7,BCL2
IFI6.6,7.98E-05,-0.889069903,0.147,0.301,0.159500419,7,IFI6
CRTAM.6,8.90E-05,-3.29579473,0.028,0.14,0.177937592,7,CRTAM
PVT1.6,9.71E-05,-1.938810035,0.028,0.144,0.194194082,7,PVT1
TRAV8-2.4,0.000106607,-3.835002268,0.021,0.129,0.213214118,7,TRAV8-2
SKA2.6,0.000107179,-1.302611565,0.112,0.25,0.214358925,7,SKA2
PRDX4.2,0.000109597,1.032945629,0.238,0.13,0.21919489,7,PRDX4
DUSP1.5,0.00011601,0.250020795,0.902,0.942,0.232019118,7,DUSP1
MAD2L1.6,0.000116453,-3.649849538,0.007,0.106,0.23290593,7,MAD2L1
IRF4.7,0.000118455,-2.066873037,0.056,0.179,0.236909906,7,IRF4
MT1F.7,0.000120341,-1.528128641,0.07,0.199,0.240681298,7,MT1F
TSPYL2.4,0.000121092,-0.889709713,0.168,0.331,0.242184351,7,TSPYL2
JUNB.7,0.000124978,-0.51270258,0.832,0.959,0.249955437,7,JUNB
H2AFZ.6,0.000131289,-0.686568059,0.622,0.737,0.262577663,7,H2AFZ
SLC25A5.6,0.00013156,-0.473046673,0.685,0.747,0.263120475,7,SLC25A5
CENPX.6,0.000132876,-1.171378537,0.189,0.322,0.265751641,7,CENPX
KLRC2.7,0.000133823,-1.327076947,0.014,0.117,0.267645402,7,KLRC2
PHTF1.6,0.000138387,-2.567680191,0.028,0.137,0.276773346,7,PHTF1
SOX4.2,0.000140171,1.541416673,0.084,0.03,0.280341602,7,SOX4
TPR.5,0.000144428,-0.706699122,0.406,0.547,0.288856717,7,TPR
ACTA2.6,0.000147725,-2.185634525,0.014,0.118,0.295450734,7,ACTA2
TACC3.6,0.000148647,-1.033860293,0.119,0.262,0.297293622,7,TACC3
LINC00402.7,0.000149667,-2.789013428,0.021,0.126,0.299334975,7,LINC00402
ACOT7.7,0.000152014,-1.959553261,0.042,0.156,0.304027299,7,ACOT7
CDK6.4,0.000152238,-0.820571312,0.14,0.276,0.304475906,7,CDK6
DBN1.6,0.0001542,-4.669841821,0,0.091,0.308400266,7,DBN1
TMPO.4,0.000154937,-1.09851294,0.196,0.33,0.309874271,7,TMPO
YWHAH.5,0.000160409,0.852383487,0.594,0.538,0.320818285,7,YWHAH
PIM3.6,0.000166545,-1.096247334,0.259,0.388,0.333090005,7,PIM3
EGR1.6,0.000166807,0.735461029,0.427,0.309,0.333614707,7,EGR1
SNRPA.6,0.000172691,-0.83838782,0.231,0.369,0.345381361,7,SNRPA
MAST4.5,0.000175567,-3.271422942,0.007,0.103,0.351134861,7,MAST4
GABARAPL1.7,0.000182162,-1.206349617,0.14,0.276,0.364324621,7,GABARAPL1
EBP.5,0.000182993,-1.439457469,0.098,0.226,0.365985818,7,EBP
BRI3BP.4,0.000187582,1.154516056,0.182,0.092,0.375164225,7,BRI3BP
NBL1.7,0.000195019,-1.411310458,0.077,0.203,0.390037331,7,NBL1
AUTS2.6,0.00019515,-1.865029676,0.07,0.19,0.390299672,7,AUTS2
CD55.6,0.000205867,-0.796553332,0.252,0.409,0.41173415,7,CD55
MYC.4,0.000206518,-1.718021748,0.098,0.228,0.413035785,7,MYC
CDCA7.5,0.000207715,-2.015023347,0.007,0.102,0.41543088,7,CDCA7
SOCS3.5,0.000208135,-0.793014376,0.301,0.447,0.416270397,7,SOCS3
TRGV9.7,0.000213337,-6.206719528,0,0.088,0.426673461,7,TRGV9
NELL2.6,0.000233861,-3.553137319,0.014,0.109,0.467721579,7,NELL2
CD248.7,0.000234455,-3.448473229,0.007,0.099,0.468909412,7,CD248
RIPOR2.5,0.000257398,-0.79423211,0.196,0.359,0.514796179,7,RIPOR2
STAG3,0.000266669,2.881237066,0.105,0.044,0.533337818,7,STAG3
FHIT.1,0.000275223,0.983219144,0.126,0.055,0.550446731,7,FHIT
CACYBP.5,0.000286046,-0.623246901,0.413,0.553,0.572092086,7,CACYBP
DNAJB1.6,0.000286409,-0.570910477,0.713,0.849,0.572818918,7,DNAJB1
BOLA3.4,0.000290614,-0.964383998,0.14,0.272,0.581227676,7,BOLA3
COX5A.5,0.000296906,-0.480258713,0.573,0.658,0.593812221,7,COX5A
C20orf204.5,0.000309941,-3.382538608,0.014,0.106,0.619882041,7,C20orf204
PHLDA2,0.000311234,1.054098602,0.091,0.035,0.622467777,7,PHLDA2
BCL6.1,0.000317172,1.463302641,0.112,0.048,0.634343899,7,BCL6
CDCA7L.1,0.000317768,1.766271493,0.105,0.045,0.635536482,7,CDCA7L
SIAH2.5,0.000329343,-0.634556512,0.21,0.366,0.658686805,7,SIAH2
SNHG15.5,0.000349196,-0.590444488,0.154,0.286,0.698391513,7,SNHG15
SSRP1.5,0.000357992,-0.934133426,0.182,0.313,0.715984092,7,SSRP1
RANBP1.6,0.000364071,-0.730088248,0.294,0.429,0.728142971,7,RANBP1
BAX.5,0.000366127,-0.7471237,0.497,0.585,0.732253651,7,BAX
AKAP5.7,0.000372332,-4.40742633,0,0.082,0.744663495,7,AKAP5
KPNA2.4,0.000379377,-1.775979871,0.077,0.191,0.758754795,7,KPNA2
DNAAF2.5,0.000381295,-1.225263085,0.14,0.267,0.762589753,7,DNAAF2
PHF19.6,0.000391685,-1.559841724,0.049,0.157,0.783369536,7,PHF19
MAP3K8.7,0.000394468,-0.930770062,0.308,0.433,0.788935371,7,MAP3K8
RUNX2.7,0.000416382,-2.084560193,0.07,0.177,0.832763263,7,RUNX2
CDKN2A.6,0.000430777,-2.226764469,0.021,0.116,0.861554604,7,CDKN2A
ARL5B.4,0.000432466,-1.058691909,0.084,0.207,0.864932743,7,ARL5B
LSR.6,0.000446498,-1.319561479,0.049,0.16,0.892995224,7,LSR
CDCA4.4,0.000487946,-1.880202224,0.042,0.143,0.975892033,7,CDCA4
ZNF331.7,0.000510869,-1.019769232,0.385,0.494,1,7,ZNF331
LINC01943.6,0.000515714,-3.502548413,0.014,0.101,1,7,LINC01943
RPS27L.5,0.000537677,-0.561673597,0.51,0.636,1,7,RPS27L
CDKN2D.3,0.00053911,-1.463617349,0.077,0.189,1,7,CDKN2D
AL157402.2.5,0.000571645,-2.00096195,0.028,0.124,1,7,AL157402.2
IL2.7,0.000596094,-2.612965476,0.035,0.132,1,7,IL2
FOSB.6,0.000609808,0.58101712,0.755,0.719,1,7,FOSB
FBXO32.6,0.000631929,-2.593879213,0.028,0.119,1,7,FBXO32
SPTBN1.7,0.000639895,-0.830155197,0.105,0.231,1,7,SPTBN1
CDC25B.5,0.00068379,-1.211856595,0.147,0.263,1,7,CDC25B
AL441992.1.6,0.0006954,-3.296100294,0.007,0.087,1,7,AL441992.1
FBLN5.7,0.00070836,-3.837563676,0.007,0.086,1,7,FBLN5
DDIT4.6,0.000740329,-0.44032096,0.448,0.605,1,7,DDIT4
H2AFX.6,0.000753732,-0.737579357,0.161,0.301,1,7,H2AFX
SLBP.5,0.000762082,-0.584295545,0.252,0.39,1,7,SLBP
IGFBP3.7,0.000769066,-2.980940732,0.014,0.097,1,7,IGFBP3
MCM6.5,0.00077114,-1.940630003,0.042,0.138,1,7,MCM6
SLC27A2.6,0.000774607,-3.434641315,0.007,0.085,1,7,SLC27A2
SLAMF7.7,0.000793156,-1.061994867,0.098,0.211,1,7,SLAMF7
APP.7,0.000794219,0.607868516,0.196,0.106,1,7,APP
SNRPD1.4,0.00081347,-0.676875029,0.343,0.464,1,7,SNRPD1
RASGEF1B.6,0.000819127,0.531105727,0.364,0.242,1,7,RASGEF1B
CD82.6,0.000822916,-0.591670585,0.203,0.344,1,7,CD82
PTGDR.7,0.000831687,-1.662258087,0.014,0.099,1,7,PTGDR
PELI1.5,0.000837819,0.585419437,0.322,0.206,1,7,PELI1
TRABD2A.6,0.000850467,-2.780221366,0.014,0.096,1,7,TRABD2A
AC093010.2.6,0.000875666,-2.493969794,0.021,0.107,1,7,AC093010.2
TRDC.7,0.000879775,-4.121497331,0.007,0.084,1,7,TRDC
NSG1.6,0.000921412,-2.249207367,0.014,0.096,1,7,NSG1
FKBP5.5,0.000967019,-1.126544049,0.252,0.352,1,7,FKBP5
MAT2A.2,0.000992973,0.746663235,0.49,0.391,1,7,MAT2A
FAAH2.7,0.001001828,-3.174874052,0.014,0.094,1,7,FAAH2
ADGRG1.7,0.001032822,-3.451221193,0.007,0.082,1,7,ADGRG1
HAPLN3.6,0.001080533,-1.411437871,0.035,0.129,1,7,HAPLN3
EPHX2.7,0.001084219,-2.678681823,0.014,0.093,1,7,EPHX2
CDKN1A.7,0.001089422,0.627525976,0.301,0.193,1,7,CDKN1A
HSPB11.6,0.00115417,-0.827803757,0.217,0.338,1,7,HSPB11
H2AFV.5,0.001164224,-0.529422609,0.608,0.663,1,7,H2AFV
COX6A1.5,0.001210756,-0.269784631,0.804,0.862,1,7,COX6A1
LIMS1.7,0.00121082,-0.678923703,0.357,0.488,1,7,LIMS1
MAD2L2.5,0.001229202,-0.976731906,0.175,0.292,1,7,MAD2L2
PRMT9.5,0.001245001,-0.901793063,0.182,0.297,1,7,PRMT9
TRBV20-1.4,0.00125865,-3.737465503,0.014,0.091,1,7,TRBV20-1
LGALS1.7,0.001260189,1.186120542,0.483,0.411,1,7,LGALS1
TRGV4.7,0.001291095,-2.986624226,0.014,0.092,1,7,TRGV4
SLC16A3.6,0.001293758,0.526147626,0.301,0.189,1,7,SLC16A3
MT1E.6,0.00133558,-2.847527396,0.021,0.101,1,7,MT1E
HPRT1.6,0.001346727,-0.763131557,0.21,0.323,1,7,HPRT1
HIPK2.1,0.001347832,0.796640613,0.126,0.06,1,7,HIPK2
ABI3.7,0.001398201,-0.653160945,0.434,0.534,1,7,ABI3
CASP8AP2.4,0.001487615,-1.024118553,0.056,0.156,1,7,CASP8AP2
ACAT2.5,0.00149377,-1.420451486,0.098,0.198,1,7,ACAT2
MYL6.6,0.001494015,-0.160418175,0.979,0.976,1,7,MYL6
DUSP10.7,0.001498336,-1.544990194,0.063,0.159,1,7,DUSP10
CMC1.6,0.00150641,-1.191970438,0.168,0.274,1,7,CMC1
LSM5.6,0.001555402,-0.341590939,0.266,0.41,1,7,LSM5
UBE2S.3,0.001613387,-1.26874817,0.091,0.192,1,7,UBE2S
TFRC.7,0.001630089,0.994763197,0.224,0.138,1,7,TFRC
TIFA.5,0.00168261,-1.196746964,0.091,0.197,1,7,TIFA
FAM122C.5,0.001733698,-1.84357512,0.042,0.129,1,7,FAM122C
TPM4.7,0.001788184,-0.561911265,0.455,0.549,1,7,TPM4
GFOD1.6,0.001891879,-1.365780881,0.028,0.112,1,7,GFOD1
TMEM106C.6,0.00201,-0.992507467,0.091,0.193,1,7,TMEM106C
ITGA6.5,0.002212553,-2.300932856,0.014,0.086,1,7,ITGA6
GLCCI1.6,0.002257726,-1.352301164,0.091,0.186,1,7,GLCCI1
SRSF3.6,0.002268165,-0.303573583,0.566,0.641,1,7,SRSF3
DNPH1.6,0.002280598,0.471555074,0.524,0.389,1,7,DNPH1
NUCKS1.5,0.002439538,0.516776503,0.594,0.49,1,7,NUCKS1
HIST2H2AC.4,0.002453318,-1.903887883,0.028,0.105,1,7,HIST2H2AC
SESN3.6,0.002461601,0.624679431,0.259,0.163,1,7,SESN3
HNRNPR.5,0.002493656,-0.458297535,0.406,0.521,1,7,HNRNPR
PSMB2.6,0.002589295,-0.529766694,0.35,0.462,1,7,PSMB2
TRAV29DV5.3,0.002691897,-4.726997271,0.014,0.082,1,7,TRAV29DV5
FDPS.6,0.002844125,-0.706426972,0.224,0.332,1,7,FDPS
SMC4.7,0.002925386,-1.200913387,0.105,0.206,1,7,SMC4
CARS.6,0.002974003,-1.106630805,0.119,0.22,1,7,CARS
LIMA1.5,0.002989414,-1.504668566,0.07,0.158,1,7,LIMA1
AC068775.1.6,0.003061826,-2.404401435,0.014,0.082,1,7,AC068775.1
BLM.6,0.00317728,-2.619394628,0.014,0.081,1,7,BLM
NET1.2,0.003321703,2.200134661,0.084,0.038,1,7,NET1
YEATS4.7,0.003336606,-1.056172727,0.063,0.152,1,7,YEATS4
PNP.6,0.003455528,-0.335528893,0.287,0.403,1,7,PNP
GABPB1-AS1.3,0.00363951,-0.838835305,0.168,0.274,1,7,GABPB1-AS1
YBX1.6,0.00383882,0.248763662,0.937,0.911,1,7,YBX1
MCM3.5,0.003859894,-1.210042999,0.105,0.198,1,7,MCM3
ERH.4,0.003972709,-0.388768091,0.517,0.62,1,7,ERH
CAPN12.4,0.003989027,-1.097147046,0.035,0.112,1,7,CAPN12
HIST2H2AA4.1,0.004068595,2.106246652,0.105,0.053,1,7,HIST2H2AA4
PSMA4.6,0.004141373,-0.580677684,0.301,0.395,1,7,PSMA4
TOB1.3,0.004436606,-0.823505917,0.07,0.16,1,7,TOB1
ATP5F1B.5,0.004485841,-0.22094273,0.699,0.761,1,7,ATP5F1B
HS3ST3B1.6,0.004492036,-1.961718392,0.035,0.108,1,7,HS3ST3B1
MSH3.5,0.004568346,-0.965754787,0.077,0.164,1,7,MSH3
GEM.6,0.004588091,-3.314585285,0.035,0.106,1,7,GEM
RPL39L.6,0.004608154,-0.981144543,0.028,0.1,1,7,RPL39L
ARL6IP1.5,0.004802057,0.509384548,0.587,0.532,1,7,ARL6IP1
AC245014.3,0.004840144,0.791969992,0.084,0.038,1,7,AC245014.3
HIRIP3.4,0.004974089,-1.850114525,0.035,0.106,1,7,HIRIP3
GPR35.3,0.005034526,1.005949925,0.126,0.067,1,7,GPR35
STAM.6,0.005038747,-1.30869608,0.084,0.169,1,7,STAM
KDM6B.2,0.005110702,0.602333492,0.343,0.245,1,7,KDM6B
LYST.6,0.005130566,-1.148572041,0.133,0.227,1,7,LYST
RNASEH2A.7,0.005149406,-1.56720324,0.042,0.117,1,7,RNASEH2A
EZH2.6,0.005249077,-1.788187621,0.028,0.097,1,7,EZH2
MZF1-AS1.7,0.005343508,-1.67173107,0.028,0.097,1,7,MZF1-AS1
ANAPC15.6,0.00551072,-0.632917079,0.133,0.234,1,7,ANAPC15
MIR155HG.7,0.005564805,-2.214680592,0.049,0.125,1,7,MIR155HG
SYAP1.4,0.005739023,-0.688522892,0.189,0.286,1,7,SYAP1
TUBB4B.7,0.006067537,-0.583896994,0.378,0.48,1,7,TUBB4B
H2AFY.5,0.006084221,0.505603463,0.531,0.445,1,7,H2AFY
CCT2.4,0.006329812,-0.626879904,0.343,0.425,1,7,CCT2
P2RY11.5,0.006515375,-1.407813345,0.035,0.105,1,7,P2RY11
CCR2.7,0.006636594,-2.02792292,0.035,0.102,1,7,CCR2
SPSB1.7,0.006817211,-2.465493122,0.021,0.082,1,7,SPSB1
DNAJC9.7,0.006988273,-0.740037823,0.119,0.208,1,7,DNAJC9
DYNLL1.7,0.007098553,0.320481167,0.762,0.679,1,7,DYNLL1
MZT1.4,0.007098607,-0.732729381,0.175,0.272,1,7,MZT1
GLA.2,0.007208366,0.82309396,0.252,0.173,1,7,GLA
H1FX.6,0.007316424,-0.664605478,0.315,0.41,1,7,H1FX
ATF5.3,0.007713025,1.070351702,0.147,0.085,1,7,ATF5
TPM1.1,0.00790694,1.203346551,0.126,0.07,1,7,TPM1
CHMP1B.4,0.007925095,1.027820124,0.406,0.324,1,7,CHMP1B
REC8.6,0.008045482,-1.194123788,0.028,0.095,1,7,REC8
ANXA2.6,0.008085918,0.829939154,0.517,0.466,1,7,ANXA2
ATAD2.5,0.008438136,-1.207569908,0.056,0.131,1,7,ATAD2
PDIA4.5,0.008479713,0.634435359,0.427,0.333,1,7,PDIA4
HNRNPA2B1.4,0.008711382,-0.185851317,0.923,0.959,1,7,HNRNPA2B1
MYO1E.4,0.008819761,1.261411828,0.126,0.07,1,7,MYO1E
NEU1.3,0.0090408,0.793599927,0.364,0.275,1,7,NEU1
UNG.6,0.00919855,-1.08119982,0.07,0.148,1,7,UNG
WHRN.7,0.009485964,-1.549755171,0.021,0.081,1,7,WHRN
UBASH3B.7,0.009611296,-0.846189944,0.091,0.177,1,7,UBASH3B
NR4A1.6,0.00990504,0.357700488,0.622,0.551,1,7,NR4A1
LRMP.4,0.00991921,0.637806901,0.245,0.165,1,7,LRMP
ZC2HC1A.1,0.009981905,0.552240375,0.091,0.045,1,7,ZC2HC1A
CST3.1,0,5.012049156,0.625,0.011,0,8,CST3
CLIC4.1,0,8.669475768,0.607,0.002,0,8,CLIC4
TCF4.1,0,7.432155273,0.554,0.003,0,8,TCF4
SELENOP.1,0,4.553872385,0.554,0.006,0,8,SELENOP
GAS6.1,0,5.78327211,0.554,0.008,0,8,GAS6
SERPING1.1,0,9.651600847,0.5,0.002,0,8,SERPING1
TMEM176A.1,0,8.821612949,0.5,0.003,0,8,TMEM176A
MEF2C.1,0,5.75553101,0.5,0.004,0,8,MEF2C
TMEM176B.1,0,8.389200059,0.5,0.004,0,8,TMEM176B
S100A13.1,0,6.994963494,0.5,0.007,0,8,S100A13
MARCKS.1,0,6.186231643,0.482,0.003,0,8,MARCKS
PMP22.1,0,9.772525821,0.482,0.003,0,8,PMP22
TGFB1I1,0,7.771788436,0.464,0.003,0,8,TGFB1I1
MDK,0,7.797702443,0.446,0.007,0,8,MDK
C1S,0,13.47817295,0.429,0,0,8,C1S
EFEMP2,0,7.392689879,0.429,0.004,0,8,EFEMP2
SDC1,0,12.59637575,0.411,0,0,8,SDC1
MYL9,0,9.156726654,0.411,0.005,0,8,MYL9
TNFRSF17,0,10.9548863,0.393,0,0,8,TNFRSF17
ECM1,0,9.752724953,0.393,0.001,0,8,ECM1
IGLL5,0,11.26265081,0.393,0.001,0,8,IGLL5
ALDH2.1,0,7.345590239,0.393,0.003,0,8,ALDH2
NDN,0,8.245120849,0.393,0.003,0,8,NDN
DST.1,0,7.547021475,0.375,0.004,0,8,DST
EPHX1.1,0,7.438500683,0.375,0.005,0,8,EPHX1
GPX3.1,0,10.30566656,0.357,0.001,0,8,GPX3
SMPDL3A.1,0,7.224511953,0.357,0.003,0,8,SMPDL3A
SGCE,0,7.757243879,0.357,0.004,0,8,SGCE
PARM1,0,10.97331099,0.339,0,0,8,PARM1
IGHA2,0,11.34712613,0.339,0.003,0,8,IGHA2
CYGB,0,9.301413938,0.339,0.003,0,8,CYGB
EMILIN1,0,10.14178191,0.321,0.001,0,8,EMILIN1
RAB32.1,0,7.05619764,0.321,0.002,0,8,RAB32
TCEAL9.1,0,7.405394189,0.321,0.003,0,8,TCEAL9
FCRL5,0,9.428324473,0.304,0,0,8,FCRL5
LINC02362,0,9.550966023,0.304,0.001,0,8,LINC02362
ACKR3,0,7.281901017,0.304,0.002,0,8,ACKR3
AC012236.1,0,10.86158459,0.286,0,0,8,AC012236.1
C11orf96,0,7.793531021,0.286,0.002,0,8,C11orf96
CRISPLD2,0,7.338864501,0.286,0.002,0,8,CRISPLD2
KANK2,0,7.469015324,0.286,0.002,0,8,KANK2
BACE2,0,8.582704426,0.268,0.001,0,8,BACE2
JUP,0,7.989838804,0.214,0.001,0,8,JUP
CDC42EP2,0,7.337829682,0.196,0.001,0,8,CDC42EP2
PROCR,2.40E-299,8.317753876,0.375,0.005,4.81E-296,8,PROCR
PLBD1.1,2.15E-289,6.792471433,0.232,0.002,4.29E-286,8,PLBD1
TSPAN13.1,2.48E-284,6.320460652,0.321,0.004,4.96E-281,8,TSPAN13
IGHA1,2.07E-278,12.78441991,0.339,0.004,4.14E-275,8,IGHA1
GNAI1,2.84E-278,7.248349698,0.196,0.001,5.69E-275,8,GNAI1
CLIC2.1,5.89E-277,6.973330173,0.232,0.002,1.18E-273,8,CLIC2
APOE.1,3.90E-276,8.488142988,0.339,0.004,7.81E-273,8,APOE
BLNK.1,1.80E-268,5.57117008,0.232,0.002,3.59E-265,8,BLNK
PRSS23,1.09E-266,7.815889711,0.393,0.006,2.17E-263,8,PRSS23
RAB13.1,4.12E-264,7.447311651,0.375,0.006,8.24E-261,8,RAB13
CSF2RB.1,7.00E-264,5.427280861,0.339,0.005,1.40E-260,8,CSF2RB
APOC1.1,5.96E-258,6.521160005,0.25,0.002,1.19E-254,8,APOC1
C2orf88,1.64E-257,8.667381838,0.125,0.001,3.29E-254,8,C2orf88
CD302.1,3.38E-257,6.799754005,0.321,0.004,6.77E-254,8,CD302
LRP1.1,1.05E-252,6.646241531,0.393,0.007,2.10E-249,8,LRP1
CNN3,4.25E-247,7.614380027,0.464,0.01,8.50E-244,8,CNN3
LAMA2,3.12E-242,7.266760186,0.232,0.002,6.25E-239,8,LAMA2
CTSK,7.29E-237,7.837928072,0.304,0.004,1.46E-233,8,CTSK
PLS3,4.97E-230,6.322967889,0.286,0.004,9.95E-227,8,PLS3
AC007569.1,3.69E-229,6.025203381,0.268,0.003,7.37E-226,8,AC007569.1
RCAN2,5.87E-221,6.226870788,0.286,0.004,1.17E-217,8,RCAN2
PLTP.1,7.05E-220,6.089461849,0.375,0.007,1.41E-216,8,PLTP
IGKC.1,2.57E-219,13.39621104,0.304,0.005,5.15E-216,8,IGKC
FARP1.1,1.01E-217,6.759375658,0.25,0.003,2.01E-214,8,FARP1
PDGFRB,5.27E-215,6.976361396,0.232,0.003,1.05E-211,8,PDGFRB
CCR10,6.15E-213,5.918705612,0.25,0.003,1.23E-209,8,CCR10
CERCAM,1.25E-210,5.798230743,0.393,0.008,2.50E-207,8,CERCAM
COL9A3,2.31E-210,7.562344143,0.196,0.002,4.62E-207,8,COL9A3
ZNF385A.1,1.09E-205,6.735935222,0.25,0.003,2.19E-202,8,ZNF385A
GSN.1,3.28E-204,9.22977008,0.571,0.018,6.56E-201,8,GSN
PALLD,1.52E-203,6.773035258,0.268,0.004,3.04E-200,8,PALLD
IGLV3-1,1.20E-201,11.51987456,0.25,0.003,2.39E-198,8,IGLV3-1
NECTIN2.1,1.21E-201,6.307768454,0.321,0.006,2.41E-198,8,NECTIN2
LHFPL6,4.65E-201,5.920063441,0.25,0.003,9.30E-198,8,LHFPL6
TUBB6.1,1.24E-199,6.481056166,0.304,0.005,2.47E-196,8,TUBB6
SERPINF1.1,1.38E-199,7.561194386,0.286,0.004,2.76E-196,8,SERPINF1
TPST1,1.58E-198,6.078211167,0.268,0.004,3.16E-195,8,TPST1
TIMP2.1,6.31E-198,5.585843888,0.429,0.01,1.26E-194,8,TIMP2
BASP1.1,2.44E-197,6.630828848,0.268,0.004,4.89E-194,8,BASP1
CKAP4,6.40E-193,4.343922482,0.661,0.025,1.28E-189,8,CKAP4
HES1.1,1.38E-188,6.022894896,0.304,0.005,2.77E-185,8,HES1
TTC28,3.39E-187,6.306971634,0.196,0.002,6.79E-184,8,TTC28
IFI27,1.82E-186,7.504100084,0.429,0.011,3.63E-183,8,IFI27
RAB31.1,3.34E-184,5.593025561,0.25,0.004,6.67E-181,8,RAB31
CYBRD1.1,6.90E-179,7.124550835,0.304,0.006,1.38E-175,8,CYBRD1
SRPX,3.79E-175,6.58751635,0.232,0.003,7.57E-172,8,SRPX
